Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
"ECTM.S1SG1310,2008.11,413,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2008.12,426.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.01,420.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.02,428.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.03,422.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.04,421.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.05,424.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.06,417.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.07,420.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.08,425.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.09,422.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.10,424.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.11,432,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2009.12,421.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.01,427.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.02,428.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.03,437.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.04,426.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.05,435.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.06,429.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.07,430.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.08,430.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.09,466.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.10,416.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.11,426.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2010.12,436.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.01,438.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.02,432.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.03,444.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.04,446.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.05,448.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.06,450.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.07,453.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.08,445.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.09,447.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.10,442.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.11,447.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2011.12,455.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.01,459.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.02,453.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.03,452.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.04,462.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.05,460.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.06,465.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.07,469,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.08,464.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.09,474.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.10,469.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.11,476.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2012.12,477.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.01,477.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.02,481.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.03,477.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.04,497.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.05,488.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.06,495.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.07,490.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.08,501.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.09,495.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.10,504.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.11,509.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2013.12,506.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.01,500.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.02,502.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.03,512,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.04,507.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.05,510.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.06,514.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.07,514.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.08,516.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.09,515.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.10,529.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.11,527.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2014.12,532.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2015.01,537.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2015.02,541.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2015.03,537.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
"ECTM.S1SG1310,2015.04,530,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,""Furniture, Electrical and Hardware Retailing"",,,"
